path,label
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-1791-A-26.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-181071-A-40.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-181071-B-40.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-18527-A-44.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-18527-B-44.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-187207-A-20.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-19026-A-43.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-211527-A-20.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-211527-B-20.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-211527-C-20.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-21189-A-10.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-223162-A-25.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-22694-A-20.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-22694-B-20.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-22882-A-44.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-23222-A-19.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-23222-B-19.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-24074-A-43.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-24076-A-43.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-24524-A-19.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-24524-B-19.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-24524-C-19.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-24796-A-47.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-254507-A-43.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-26176-A-43.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-26177-A-43.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-26222-A-10.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-28135-A-11.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-28135-B-11.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-28808-A-43.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-29532-A-16.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-29561-A-10.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-30039-A-26.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-30043-A-26.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-31482-A-42.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-31482-B-42.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-33658-A-26.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-36164-A-26.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-36164-B-26.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-36929-A-47.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-39901-A-11.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-39901-B-11.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-43760-A-11.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-43807-A-47.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-43807-B-47.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-43807-C-47.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-43807-D-47.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-47709-A-16.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-47714-A-16.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-50060-A-10.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-50454-A-44.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-50455-A-44.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-50661-A-44.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-51035-A-16.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-51036-A-16.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-51037-A-16.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-51147-A-25.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-53467-A-47.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-54065-A-45.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-54065-B-45.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-54084-A-42.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-54958-A-10.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-56311-A-10.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-60997-A-20.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-60997-B-20.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-61252-A-11.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-61261-A-44.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-62509-A-45.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-62565-A-44.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-63871-A-10.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-64473-A-45.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-69760-A-16.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-70300-A-45.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-72695-A-26.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-73123-A-26.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-76831-A-42.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-76831-B-42.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-76831-C-42.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-76831-D-42.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-76831-E-42.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-88409-A-45.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-88409-B-45.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-91359-A-11.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-91359-B-11.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\1-94036-A-22.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-100648-A-43.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-101676-A-10.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-102852-A-11.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-104105-A-19.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-104105-B-19.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-104952-A-16.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-104952-B-16.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-105270-A-47.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-106014-A-44.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-106015-A-44.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-106015-B-44.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-106486-A-44.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-106487-A-44.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-106849-A-47.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-107228-A-44.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-107228-B-44.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-107351-A-20.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-107351-B-20.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-109371-A-16.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-109371-B-16.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-109371-C-16.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-109371-D-16.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-109374-A-16.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-109759-A-26.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-109759-B-26.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-117625-A-10.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-122066-A-45.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-122066-B-45.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-122067-A-45.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-122067-B-45.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-124662-A-11.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-125520-A-43.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-125966-A-11.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-128465-A-43.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-128465-B-43.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-132157-A-11.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-132157-B-11.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-133863-A-11.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-135649-A-45.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-135649-B-45.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-135649-C-45.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-137162-A-11.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-138465-A-43.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-144137-A-43.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-151079-A-20.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-155801-A-11.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-160888-A-47.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-188822-A-40.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-188822-B-40.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-188822-C-40.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-188822-D-40.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-205966-A-16.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-209471-A-25.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-209472-A-25.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-209473-A-25.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-209474-A-25.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-209475-A-25.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-209476-A-25.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-209477-A-25.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-209478-A-25.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-25292-A-22.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-25293-A-22.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-262579-A-45.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-37806-A-40.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-37806-B-40.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-37806-C-40.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-37806-D-40.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-39441-A-19.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-39443-A-19.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-39443-B-19.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-39945-A-19.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-39945-B-19.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-39945-C-19.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-42101-A-43.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-43802-A-42.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-43806-A-42.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-50665-A-20.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-50666-A-20.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-54086-A-43.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-57733-A-22.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-60791-A-26.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-60794-A-26.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-60795-A-26.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-60900-A-22.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-62226-A-26.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-66637-A-20.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-66637-B-20.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-70052-A-42.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-70052-B-42.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-70936-A-42.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-70938-A-42.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-70939-A-42.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-72688-A-42.wav,TRAFFIC
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-72970-A-10.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-73027-A-10.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-73260-A-10.wav,WIND
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-74361-A-47.wav,AIRCRAFT
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-76408-A-22.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-76408-B-22.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-76408-C-22.wav,SPEECH
C:\Users\Fatih\Desktop\TUBITAK\Airport_Noise\Dataset_ESC50\audio\audio\2-76408-D-22.wav,SPEECH
